"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-09-03 00:00:00",561986,523036,4617,1006,100244,827682.5714285715,
"2019-09-04 00:00:00",258843,716212,26990,2718,122388,882470.7142857143,
"2019-09-05 00:00:00",175373,285697,27665,0,51638,819922.5714285715,
"2019-09-06 00:00:00",63068,44711,0,0,3639,688847.5714285715,
"2019-09-07 00:00:00",112019,652634,19204,1262,98956,745944.2857142857,
"2019-09-08 00:00:00",354339,347173,13451,4823,92861,760471.4285714285,
"2019-09-09 00:00:00",603760,458689,56886,414,57570,834840.7142857143,
"2019-09-10 00:00:00",321037,582763,18399,1555,82088,808405.2857142857,
"2019-09-11 00:00:00",441624,419596,5401,3961,51953,779174.2857142857,
"2019-09-12 00:00:00",302025,647750,31373,414,92627,855433.8571428572,
"2019-09-13 00:00:00",134523,378238,6344,414,61515,922522,
"2019-09-14 00:00:00",329083,377318,22164,1288,74360,911113,
"2019-09-15 00:00:00",285085,413391,10083,4289,95805,910542.5714285715,
"2019-09-16 00:00:00",726779,456251,5105,5069,82026,924529.8571428572,
"2019-09-17 00:00:00",229840,558139,24956,1242,118913,914136.8571428572,
"2019-09-18 00:00:00",481612,276943,23214,828,69340,904051.4285714285,
"2019-09-19 00:00:00",482235,403010,26810,828,68460,890787.8571428572,
"2019-09-20 00:00:00",181686,263339,15851,486,18409,876321.7142857143,
"2019-09-21 00:00:00",48882,130419,1437,1303,26477,791222.4285714285,
"2019-09-22 00:00:00",0,251523,2874,0,36978,717325.4285714285,
"2019-09-23 00:00:00",461205,870064,28825,3494,124117,747678.8571428572,
"2019-09-24 00:00:00",418376,299161,20518,5190,114082,736855.5714285715,
"2019-09-25 00:00:00",170172,260321,7538,3972,86847,690700.2857142857,
"2019-09-26 00:00:00",161879,470806,29548,2178,124973,663277.5714285715,
"2019-09-27 00:00:00",96020,554652,31175,414,177681,717587.7142857143,
"2019-09-28 00:00:00",258390,443037,17482,7059,62060,800375,
"2019-09-29 00:00:00",200233,278309,22205,2489,156447,852990.5714285715,
"2019-09-30 00:00:00",73409,283314,20848,414,35448,699523.1428571428,
"2019-10-01 00:00:00",26354,0,11731,0,0,582488.4285714285,
"2019-10-02 00:00:00",153255,227164,7774,2472,30005,567034.1428571428,
"2019-10-03 00:00:00",189720,642705,42963,1320,122201,596966,
"2019-10-04 00:00:00",304450,302951,42552,2112,76395,578183,
"2019-10-05 00:00:00",401356,487912,9640,1713,170660,618647.5714285715,
"2019-10-06 00:00:00",263214,634702,42259,5365,135700,678870,
"2019-10-07 00:00:00",384684,484454,16235,414,65376,755688.5714285715,
"2019-10-08 00:00:00",503688,483129,9262,1886,112480,908883,
"2019-10-09 00:00:00",386525,723952,26823,414,15461,1013526.7142857143,
"2019-10-10 00:00:00",402534,497180,23643,2064,54223,1010774.5714285715,
"2019-10-11 00:00:00",159719,799293,21286,828,82090,1058596.5714285714,
"2019-10-12 00:00:00",427157,554230,18325,414,69710,1058390,
"2019-10-13 00:00:00",395352,310193,56254,1242,149139,1034238.4285714285,
"2019-10-14 00:00:00",282946,246316,17444,5970,72423,987658.1428571428,
"2019-10-15 00:00:00",120546,345698,15958,4194,127585,916734.5714285715,
"2019-10-16 00:00:00",422762,893831,21280,4596,46345,950397,
"2019-10-17 00:00:00",386588,520847,6023,1242,64667,950357.4285714285,
"2019-10-18 00:00:00",173456,325733,17150,2637,107086,887907.1428571428,
"2019-10-19 00:00:00",249049,539957,5749,3011,70638,859131,
"2019-10-20 00:00:00",288548,412862,32914,2078,64336,843210.8571428572,
"2019-10-21 00:00:00",463941,580834,27130,1242,70501,917288.8571428572,
"2019-10-22 00:00:00",379165,590501,13830,5022,60890,979492.8571428572,
"2019-10-23 00:00:00",331903,390738,672,1166,111929,900577.8571428572,
"2019-10-24 00:00:00",295865,424886,25483,1341,90734,880426.8571428572,
"2019-10-25 00:00:00",403877,193344,19431,2376,127207,897594.1428571428,
"2019-10-26 00:00:00",201993,728619,23219,3281,45295,916737.5714285715,
"2019-10-27 00:00:00",406415,663253,37772,828,85148,972834.4285714285,
"2019-10-28 00:00:00",221208,407722,39845,1136,139286,925056,
"2019-10-29 00:00:00",618315,230598,21529,4001,90643,913010,
"2019-10-30 00:00:00",135909,422191,24155,414,68414,886535,
"2019-10-31 00:00:00",253241,393303,19281,4626,216355,893463.1428571428,
"2019-11-01 00:00:00",164112,161589,10072,4897,79247,846846.5714285715,
"2019-11-02 00:00:00",305112,192093,3608,3486,152133,797421.7142857143,
"2019-11-03 00:00:00",342585,216908,5009,869,52189,715156.5714285715,
"2019-11-04 00:00:00",141050,324576,6050,2874,40046,673070.5714285715,
"2019-11-05 00:00:00",400957,123148,24106,828,86757,626029.1428571428,
"2019-11-06 00:00:00",493917,421662,41681,4986,13233,672371.5714285715,
"2019-11-07 00:00:00",170737,114217,10419,1359,88033,600651.4285714285,
"2019-11-08 00:00:00",353705,471329,22165,3940,35585,667338,
"2019-11-09 00:00:00",242774,362021,23294,4519,85467,676144.1428571428,
"2019-11-10 00:00:00",83082,634655,23925,2743,51211,701580.7142857143,
"2019-11-11 00:00:00",271794,337541,20022,3204,124675,736243.7142857143,
"2019-11-12 00:00:00",541806,444444,18165,1656,38230,794601.5714285715,
"2019-11-13 00:00:00",247469,448059,29099,6252,138735,779477.5714285715,
"2019-11-14 00:00:00",276607,433189,32055,3799,64508,840248.1428571428,
"2019-11-15 00:00:00",111687,572850,7539,870,140098,832579.5714285715,
"2019-11-16 00:00:00",221012,300436,28271,448,48190,815477,
