"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-11-14 00:00:00",287113,273025,10227,193,212889,747827.5714285715,
"2019-11-15 00:00:00",42699,168568,12167,2441,699678,758993,
"2019-11-16 00:00:00",74002,368101,6581,386,256789,789324.8571428572,
"2019-11-17 00:00:00",77861,195840,6037,2523,408933,829951.8571428572,
"2019-11-18 00:00:00",324792,52652,14769,386,764663,913036.1428571428,
"2019-11-19 00:00:00",73016,232385,27546,557,249740,841241,
"2019-11-20 00:00:00",302388,90340,21257,193,679655,848629.2857142857,
"2019-11-21 00:00:00",147690,71743,16992,1203,355989,821510.5714285715,
"2019-11-22 00:00:00",200024,185169,11587,386,352798,796426.5714285715,
"2019-11-23 00:00:00",61875,145877,3085,386,165016,749337.7142857143,
"2019-11-24 00:00:00",44476,184568,13054,5466,618150,774269.1428571428,
"2019-11-25 00:00:00",370093,187572,12817,4109,375013,744603.8571428572,
"2019-11-26 00:00:00",262201,173733,15181,2432,389788,781759.8571428572,
"2019-11-27 00:00:00",252090,0,7056,579,631496,752815.4285714285,
"2019-11-28 00:00:00",226428,0,5748,579,375202,754864,
"2019-11-29 00:00:00",111660,23156,23901,193,415671,729809.2857142857,
"2019-11-30 00:00:00",51058,215637,9190,0,342481,764399.1428571428,
"2019-12-01 00:00:00",206847,49372,10815,1271,249609,714713.2857142857,
"2019-12-02 00:00:00",139705,88580,7504,921,454291,677769.8571428572,
"2019-12-03 00:00:00",432693,109102,13829,220,231249,669735.2857142857,
"2019-12-04 00:00:00",160765,367654,14078,579,542823,697546.4285714285,
"2019-12-05 00:00:00",220201,140977,7299,579,459488,729059,
"2019-12-06 00:00:00",106383,300644,9618,386,309047,750701.2857142857,
"2019-12-07 00:00:00",68025,72886,4117,386,650951,776129.7142857143,
"2019-12-08 00:00:00",99663,214742,20511,827,115957,766670.7142857143,
"2019-12-09 00:00:00",73291,141145,11981,3493,392524,756875.4285714285,
"2019-12-10 00:00:00",153395,359,5707,1353,291883,709104.5714285715,
"2019-12-11 00:00:00",161703,87492,5026,966,458173,655884.5714285715,
"2019-12-12 00:00:00",224387,75199,8910,2058,369470,634667.4285714285,
"2019-12-13 00:00:00",275818,72797,7619,1137,507039,654429,
"2019-12-14 00:00:00",108881,352978,9174,579,639156,699343.8571428572,
"2019-12-15 00:00:00",166183,139180,5171,773,269543,717793.8571428572,
"2019-12-16 00:00:00",261114,79795,15717,1137,470789,747239.1428571428,
"2019-12-17 00:00:00",276729,192401,17505,1353,575245,834458.5714285715,
"2019-12-18 00:00:00",164220,137202,12595,1330,425864,838437.2857142857,
"2019-12-19 00:00:00",120180,375138,16296,3113,371053,867830.8571428572,
"2019-12-20 00:00:00",214414,0,9174,1159,238387,810506,
"2019-12-21 00:00:00",172980,99937,12924,1159,587128,776700.2857142857,
"2019-12-22 00:00:00",124987,48100,14101,2214,409916,779338.5714285715,
"2019-12-23 00:00:00",149967,265893,11855,966,414387,781412.4285714285,
"2019-12-24 00:00:00",50987,125671,6325,966,297619,698317.4285714285,
"2019-12-25 00:00:00",83615,0,13112,0,460699,672062.2857142857,
"2019-12-26 00:00:00",100230,48100,15989,750,207982,598815.4285714285,
"2019-12-27 00:00:00",124653,30168,12635,0,602966,642713.5714285715,
"2019-12-28 00:00:00",110956,237489,4142,193,344006,617378.7142857143,
"2019-12-29 00:00:00",206402,193002,16144,773,259519,628310.2857142857,
"2019-12-30 00:00:00",134541,70300,17451,943,117305,556520.5714285715,
"2019-12-31 00:00:00",36068,172333,7170,2745,148658,540150,
"2020-01-01 00:00:00",309350,0,944,0,749318,611891,
"2020-01-02 00:00:00",124287,106020,26942,0,484947,664626,
"2020-01-03 00:00:00",252081,67055,2954,0,493778,671118.2857142857,
"2020-01-04 00:00:00",159040,204833,7129,557,377147,678535.4285714285,
